ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,Ward,FBI Code,X Coordinate,Y Coordinate,Updated On,Year,Latitude,Longitude,Location
8716678,HV391188,2012/07/19,034XX W FLOURNOY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,1133,24,08B,1153453,1896856,07/27/2012,2012,41.8728147,-87.71207187,"(41.87281469887707, -87.71207186548969)"
8715934,HV392147,2012/07/19,048XX N MARINE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2024,48,07,1170131,1932124,07/24/2012,2012,41.96924432,-87.6498073,"(41.96924431699664, -87.6498072985914)"
8714661,HV391212,2012/07/19,085XX S CARPENTER ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0613,21,08B,1170848,1848130,07/22/2012,2012,41.73874218,-87.64963005,"(41.73874217774102, -87.64963004650285)"
8714704,HV391193,2012/07/19,014XX E 49TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,0222,4,04A,1186697,1872755,07/22/2012,2012,41.80595513,-87.59078417,"(41.80595512513962, -87.59078416502491)"
8714626,HV391185,2012/07/19,003XX E 69TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0322,6,18,1179715,1859302,07/22/2012,2012,41.76920149,-87.61680246,"(41.7692014904169, -87.61680246183539)"
8714633,HV391174,2012/07/19,040XX N MOZART ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,1724,33,03,1156697,1926812,07/27/2012,2012,41.95495136,-87.6993486,"(41.954951357344385, -87.69934860366939)"
8714662,HV391168,2012/07/19,016XX W GARFIELD BLVD,0460,BATTERY,SIMPLE,TAVERN/LIQUOR STORE,false,false,0715,15,08B,1166580,1868071,07/27/2012,2012,41.79355492,-87.66469921,"(41.793554922923185, -87.66469921326771)"
8714696,HV391190,2012/07/19,012XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),true,false,1022,24,14,1154603,1894090,07/25/2012,2012,41.86520158,-87.70792365,"(41.86520157992196, -87.70792364803872)"
8714646,HV391173,2012/07/19,031XX W SCHUBERT AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1411,35,03,1155022,1917823,07/22/2012,2012,41.93031874,-87.70574816,"(41.93031874245055, -87.70574815879299)"
8714691,HV391219,2012/07/19,062XX N OAKLEY AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,ALLEY,true,false,2413,50,11,1159886,1941584,07/26/2012,2012,41.99542106,-87.68721568,"(41.995421061995195, -87.68721568068558)"
8714657,HV391204,2012/07/19,040XX W CRYSTAL ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,true,false,2534,27,24,1148886,1908062,07/22/2012,2012,41.90365466,-87.7285496,"(41.903654664660785, -87.7285496018796)"
8714667,HV391237,2012/07/19,031XX S GREEN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA APARTMENT,true,false,0913,11,18,1171100,1883755,07/22/2012,2012,41.83649573,-87.64766586,"(41.83649572578501, -87.64766585992817)"
8714648,HV391181,2012/07/19,039XX W CHICAGO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1112,27,03,1149635,1905008,07/27/2012,2012,41.89525965,-87.72587776,"(41.895259654046875, -87.72587776079556)"
8714655,HV391177,2012/07/19,013XX W GREENLEAF AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2423,49,08B,1165904,1947114,07/26/2012,2012,42.01046876,-87.6649197,"(42.010468756519835, -87.66491969920925)"
8714731,HV391198,2012/07/19,009XX W PERSHING RD,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0915,11,06,1170353,1879014,07/22/2012,2012,41.8235023,-87.65054514,"(41.823502303746416, -87.65054514135223)"
8714644,HV391201,2012/07/19,061XX N HOYNE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,2413,40,18,1161185,1940332,07/22/2012,2012,41.99195854,-87.68247231,"(41.991958536626804, -87.68247230959908)"
8714737,HV391251,2012/07/19,023XX E 71ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,5,05,1193193,1858241,07/24/2012,2012,41.76597129,-87.56743388,"(41.76597128627721, -87.56743388396714)"
8714617,HV391169,2012/07/19,083XX S CARPENTER ST,2026,NARCOTICS,POSS: PCP,ABANDONED BUILDING,true,false,0613,21,18,1170811,1849449,07/22/2012,2012,41.7423625,-87.64972722,"(41.7423625010088, -87.64972721873983)"
8725892,HV401782,2012/07/19,010XX N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,false,false,1312,1,11,,,07/27/2012,2012,,,
8715177,HV391586,2012/07/19,041XX S WESTERN AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0921,12,05,1161014,1877251,07/27/2012,2012,41.81886297,-87.68485538,"(41.81886297424552, -87.68485538430137)"
8719332,HV391647,2012/07/19,054XX S LOREL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0814,23,14,1141659,1868073,07/25/2012,2012,41.79405596,-87.75608375,"(41.79405595660793, -87.75608374690138)"
8715115,HV391481,2012/07/19,039XX N KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1731,38,05,1147662,1925840,07/25/2012,2012,41.95246272,-87.73258814,"(41.95246272009702, -87.73258814333306)"
8715798,HV391841,2012/07/19,037XX N NEWLAND AVE,0810,THEFT,OVER $500,STREET,false,false,1632,36,06,1129367,1924130,07/25/2012,2012,41.94810249,-87.79988147,"(41.94810249399901, -87.79988147352333)"
8717763,HV394590,2012/07/19,095XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0511,21,08B,1176582,1841884,07/24/2012,2012,41.72147542,-87.62880923,"(41.72147541663458, -87.62880923294576)"
8715838,HV392061,2012/07/19,055XX S DORCHESTER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0235,5,07,1186460,1868267,07/23/2012,2012,41.79364534,-87.59179538,"(41.79364533662286, -87.59179537920413)"
8715857,HV392095,2012/07/19,098XX S DOBSON AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0511,8,07,1184909,1839975,07/23/2012,2012,41.71604585,-87.59836897,"(41.71604584919534, -87.59836897234048)"
8715950,HV392247,2012/07/19,007XX E 132ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0533,9,07,1183557,1818052,07/23/2012,2012,41.65591772,-87.60400038,"(41.65591772238291, -87.60400038288991)"
8714613,HV391156,2012/07/19,036XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),true,false,1112,27,18,1151765,1907710,07/22/2012,2012,41.90263256,-87.71798357,"(41.90263255860401, -87.71798356962896)"
8714614,HV391141,2012/07/19,003XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1523,28,08B,1139019,1901818,07/22/2012,2012,41.88670553,-87.7649458,"(41.88670552745244, -87.76494579603019)"
8714645,HV391180,2012/07/19,071XX N BELL AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,STREET,false,false,2411,50,17,1160108,1947633,07/22/2012,2012,42.01201511,-87.68623088,"(42.01201510744671, -87.68623087584216)"
8715689,HV391622,2012/07/19,085XX S INGLESIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",false,false,0632,8,05,1184079,1848724,07/23/2012,2012,41.74007351,-87.60113625,"(41.74007350729076, -87.60113625177101)"
8714634,HV391167,2012/07/19,007XX N STATE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,true,false,1833,42,17,1176266,1905647,07/22/2012,2012,41.89645406,-87.62805003,"(41.89645405585443, -87.62805003189061)"
8714769,HV391149,2012/07/19,078XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0621,17,14,1173367,1852846,07/22/2012,2012,41.7516282,-87.6402618,"(41.751628204969926, -87.64026179868411)"
8714658,HV391160,2012/07/19,069XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,0731,6,06,1175457,1858744,07/22/2012,2012,41.76776656,-87.63242686,"(41.7677665572691, -87.63242686495477)"
8714703,HV391221,2012/07/19,003XX E PERSHING RD,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,VACANT LOT/LAND,false,false,0213,3,26,1178919,1879154,07/22/2012,2012,41.82369537,-87.61911561,"(41.82369537435148, -87.6191156126039)"
8714628,HV391159,2012/07/19,043XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0834,13,08B,1148968,1850306,07/22/2012,2012,41.74516255,-87.72973884,"(41.74516255312296, -87.72973883933606)"
8714693,HV391145,2012/07/19,010XX N KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1111,37,08B,1148558,1906911,07/26/2012,2012,41.90050254,-87.72978418,"(41.90050254161623, -87.72978417742023)"
8718215,HV391289,2012/07/19,002XX W 107TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0513,34,07,1176374,1833689,07/24/2012,2012,41.69899186,-87.62981634,"(41.69899185883305, -87.62981633648513)"
8714685,HV391154,2012/07/19,027XX W HARRISON ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,1135,2,06,1158267,1897213,07/22/2012,2012,41.87369737,-87.69438762,"(41.87369736966366, -87.69438762461647)"
8714640,HV391166,2012/07/19,052XX W HENDERSON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1634,38,08B,1140711,1921727,07/22/2012,2012,41.94130712,-87.75824201,"(41.94130711526254, -87.75824200985222)"
8714758,HV391162,2012/07/19,079XX S STATE ST,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0623,6,06,1177618,1852608,07/22/2012,2012,41.75088008,-87.62469115,"(41.750880080536156, -87.62469115285114)"
8714651,HV391191,2012/07/19,047XX S CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0814,23,16,1145112,1872973,07/22/2012,2012,41.80743801,-87.74329822,"(41.80743800769563, -87.7432982203402)"
8725007,HV401117,2012/07/19,002XX E CHICAGO AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,1833,42,26,,,07/27/2012,2012,,,
8714652,HV391132,2012/07/19,026XX N SAWYER AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1412,35,03,1153986,1917366,07/22/2012,2012,41.92908544,-87.70956745,"(41.929085444005956, -87.70956744604513)"
8724907,HV401046,2012/07/19,040XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1132,28,08B,,,07/27/2012,2012,,,
8718593,HV395175,2012/07/19,039XX W NORTH AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,CTA BUS STOP,false,false,2535,30,04B,1150130,1910391,07/27/2012,2012,41.91002151,-87.72391929,"(41.91002151031173, -87.7239192875817)"
8715661,HV391558,2012/07/19,035XX N ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1922,32,05,1164981,1923631,07/27/2012,2012,41.94605034,-87.66898586,"(41.94605033817743, -87.66898585592011)"
8716079,HV392427,2012/07/19,052XX N MILWAUKEE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1623,45,11,1138090,1934091,07/27/2012,2012,41.97528295,-87.76757533,"(41.97528294512352, -87.76757533427589)"
8715626,HV391758,2012/07/19,022XX W ADAMS ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,1211,2,05,1161495,1899000,07/26/2012,2012,41.87853451,-87.68248622,"(41.87853450934573, -87.68248621731102)"
8715930,HV392190,2012/07/19,022XX N LEAMINGTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2522,31,07,1141645,1914481,07/26/2012,2012,41.92140611,-87.75498879,"(41.92140611261988, -87.75498879490392)"
8717558,HV391271,2012/07/19,052XX W GLADYS AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1522,29,03,1141490,1897799,07/25/2012,2012,41.87563162,-87.75597081,"(41.875631615177795, -87.7559708057973)"
8715893,HV391990,2012/07/19,051XX N WINCHESTER AVE,0810,THEFT,OVER $500,STREET,false,false,2032,47,06,1162437,1934497,07/25/2012,2012,41.97592088,-87.67803129,"(41.9759208824903, -87.67803128863348)"
8715985,HV392194,2012/07/19,026XX W MEDILL AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1431,1,06,1157891,1915457,07/25/2012,2012,41.92376816,-87.69526994,"(41.92376815628907, -87.69526994168808)"
8716266,HV392264,2012/07/19,034XX N ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1921,47,05,1158210,1922518,07/25/2012,2012,41.94313751,-87.69390431,"(41.94313750841793, -87.69390430690075)"
8715483,HV391816,2012/07/19,102XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0511,9,03,1179016,1836736,07/23/2012,2012,41.70729362,-87.62005021,"(41.707293617788594, -87.62005020998349)"
8716094,HV392437,2012/07/19,052XX S KEATING AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0815,23,06,1145626,1869229,07/23/2012,2012,41.79715419,-87.74150754,"(41.79715418723175, -87.741507537455)"
8715249,HV391409,2012/07/19,024XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1312,1,08B,1159992,1906620,07/23/2012,2012,41.8994756,-87.68779444,"(41.89947559682625, -87.68779443580569)"
8714954,HV391461,2012/07/19,044XX S TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0922,12,14,1159408,1874902,07/22/2012,2012,41.81245014,-87.69081124,"(41.81245013627702, -87.6908112420756)"
8714968,HV391466,2012/07/19,017XX W NELSON ST,0810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,false,false,1931,32,06,1164039,1920252,07/22/2012,2012,41.93679816,-87.67254406,"(41.93679816423419, -87.67254406375862)"
8715107,HV391520,2012/07/19,025XX W PETERSON AVE,0810,THEFT,OVER $500,STREET,false,false,2413,50,06,1158339,1939810,07/22/2012,2012,41.99058502,-87.69295513,"(41.990585024375314, -87.69295513179493)"
8714812,HV391379,2012/07/19,063XX S WINCHESTER AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0726,15,05,1164406,1862552,07/22/2012,2012,41.7784562,-87.67282658,"(41.778456202692425, -87.67282658269461)"
8714861,HV391375,2012/07/19,030XX E 83RD ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0424,10,06,1197828,1850479,07/22/2012,2012,41.74455731,-87.55070419,"(41.74455731224871, -87.55070419377975)"
8714715,HV391259,2012/07/19,030XX S HAMLIN AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,1031,22,07,1151476,1884325,07/22/2012,2012,41.83846717,-87.71965921,"(41.83846717089168, -87.71965921388504)"
8714563,HV391115,2012/07/19,022XX N KEELER AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2522,31,18,1147970,1914742,07/22/2012,2012,41.92200291,-87.7317422,"(41.92200291499821, -87.73174220417684)"
8714734,HV391260,2012/07/19,003XX W GARFIELD BLVD,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0935,3,06,1175187,1868528,07/26/2012,2012,41.79462094,-87.6331245,"(41.79462094323494, -87.63312449952285)"
8717567,HV391111,2012/07/19,049XX W FULTON ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,1532,28,08A,1143102,1901515,07/23/2012,2012,41.88579887,-87.74995933,"(41.8857988680406, -87.74995932608559)"
8714788,HV391152,2012/07/19,019XX W 51ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0931,16,14,1164181,1870894,07/22/2012,2012,41.80135245,-87.67341671,"(41.80135244742832, -87.67341670556074)"
8714616,HV391119,2012/07/19,041XX N MOODY AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1624,38,08B,1134572,1926902,07/22/2012,2012,41.95561866,-87.78068297,"(41.95561865906026, -87.78068297009693)"
8714632,HV391113,2012/07/19,051XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0932,16,14,1165513,1870428,07/22/2012,2012,41.80004552,-87.66854498,"(41.80004552173364, -87.66854498322203)"
8714671,HV391143,2012/07/19,063XX N CLAREMONT AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,true,false,2413,50,24,1159464,1941832,07/22/2012,2012,41.99611031,-87.68876114,"(41.9961103099116, -87.68876114326079)"
8715444,HV391791,2012/07/19,009XX W NORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1822,32,06,1169748,1910804,07/22/2012,2012,41.91074971,-87.6518388,"(41.91074970892295, -87.65183880145221)"
8714553,HV391098,2012/07/19,011XX W 88TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2222,21,18,1169895,1846474,07/22/2012,2012,41.7342186,-87.65316959,"(41.73421860356426, -87.65316959239105)"
8720669,HV391158,2012/07/19,004XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,DRUG STORE,false,false,0121,42,14,1173525,1900359,07/26/2012,2012,41.88200486,-87.63827445,"(41.882004860689776, -87.63827444627071)"
8715591,HV391844,2012/07/19,028XX W WILCOX ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),false,false,1124,2,26,1157385,1899186,07/27/2012,2012,41.87912945,-87.69757225,"(41.87912944660945, -87.69757225151486)"
8716111,HV392350,2012/07/19,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1931,32,06,1163591,1916014,07/27/2012,2012,41.9251783,-87.67431024,"(41.925178303943895, -87.67431023766513)"
8716027,HV392305,2012/07/19,064XX N LAKEWOOD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2432,40,06,1166465,1943130,07/26/2012,2012,41.99952455,-87.66297036,"(41.999524551862706, -87.66297035732889)"
8714602,HV391087,2012/07/19,029XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2523,30,08B,1150244,1919600,07/26/2012,2012,41.93528961,-87.72325981,"(41.93528960811778, -87.72325981331612)"
8714782,HV391147,2012/07/19,011XX N MENARD AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,true,false,1511,29,04B,1137518,1907067,07/22/2012,2012,41.9011366,-87.77033146,"(41.901136597049984, -87.77033146110837)"
8714839,HV391123,2012/07/19,0000X E OHIO ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1834,42,06,1176555,1904163,07/22/2012,2012,41.89237536,-87.62703347,"(41.89237536157537, -87.6270334679051)"
8714653,HV391192,2012/07/19,050XX S CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0814,23,16,1145167,1870978,07/22/2012,2012,41.80196238,-87.74314674,"(41.80196237997266, -87.74314673743581)"
8714701,HV391091,2012/07/19,014XX N CENTRAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,2531,29,14,1138698,1908951,07/22/2012,2012,41.90628519,-87.76595138,"(41.90628518651981, -87.76595138161966)"
8714609,HV391088,2012/07/19,065XX N OAKLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2412,50,18,1159757,1943116,07/22/2012,2012,41.99962759,-87.68764771,"(41.999627593415006, -87.68764771295186)"
20520,HV391084,2012/07/19,017XX W 75TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0611,17,01A,1166285,1854735,07/20/2012,2012,41.7569655,-87.66616034,"(41.75696550226382, -87.66616033623448)"
8714711,HV391121,2012/07/19,086XX S AVALON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0412,8,08B,1186130,1847738,07/26/2012,2012,41.73731969,-87.5936528,"(41.7373196885718, -87.59365279541815)"
8714568,HV391089,2012/07/19,034XX S GILES AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,false,0211,2,08A,1178791,1882124,07/24/2012,2012,41.8318482,-87.61949466,"(41.83184820348726, -87.6194946598513)"
8714565,HV391079,2012/07/19,115XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0524,34,06,1167794,1827989,07/23/2012,2012,41.68353814,-87.66139514,"(41.68353813572755, -87.66139513522752)"
8714719,HV391094,2012/07/19,014XX S ALBANY AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,1022,24,03,1155905,1892878,07/22/2012,2012,41.86184959,-87.70317661,"(41.86184959396795, -87.7031766074302)"
8714562,HV391104,2012/07/19,009XX N AVERS AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,ALLEY,true,false,1112,27,18,1150512,1905870,07/22/2012,2012,41.89760799,-87.7226342,"(41.897607985955496, -87.72263419953688)"
8714612,HV391125,2012/07/19,047XX N KEDZIE AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1713,33,08B,1154148,1931388,07/22/2012,2012,41.96755955,-87.70859657,"(41.96755955448185, -87.70859656569203)"
8714540,HV391076,2012/07/19,003XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VACANT LOT/LAND,false,false,1133,28,14,1150482,1898216,07/22/2012,2012,41.87660518,-87.72294435,"(41.87660518167607, -87.72294435382847)"
8714650,HV391126,2012/07/19,071XX S YALE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0731,6,03,1175814,1857823,07/22/2012,2012,41.76523124,-87.63114587,"(41.765231237823826, -87.63114586628458)"
8714606,HV391071,2012/07/19,001XX N LAVERGNE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,false,1532,28,26,1143054,1900824,07/22/2012,2012,41.88390358,-87.75015284,"(41.88390357564962, -87.7501528385672)"
8725652,HV401765,2012/07/19,035XX N LAKEWOOD AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1924,44,06,,,07/27/2012,2012,,,
8718262,HV394746,2012/07/19,018XX N PAULINA ST,0820,THEFT,$500 AND UNDER,,false,false,1433,32,06,1164680,1912459,07/27/2012,2012,41.91540013,-87.67040973,"(41.915400125379776, -87.67040973419803)"
8715861,HV391941,2012/07/19,005XX S PULASKI RD,0820,THEFT,$500 AND UNDER,STREET,false,true,1132,24,06,1149767,1897381,07/27/2012,2012,41.87432777,-87.72559134,"(41.87432777036558, -87.72559133520377)"
8716310,HV392701,2012/07/19,038XX W ROOSEVELT RD,0810,THEFT,OVER $500,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,1133,24,06,1150616,1894468,07/27/2012,2012,41.86631763,-87.72255027,"(41.86631762742448, -87.72255026566604)"
8719644,HV396378,2012/07/19,065XX S HARVARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0722,20,14,1175236,1861392,07/26/2012,2012,41.77503791,-87.63315791,"(41.77503790665349, -87.63315790681698)"
8718273,HV394992,2012/07/19,001XX W NORTH AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,1821,42,06,1175083,1910957,07/25/2012,2012,41.91105156,-87.63223554,"(41.9110515576879, -87.63223553654187)"
8717502,HV394137,2012/07/19,009XX W 20TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1233,25,07,1170738,1890390,07/24/2012,2012,41.85471066,-87.64880011,"(41.85471065940065, -87.64880011075385)"
8715594,HV391836,2012/07/19,016XX S KEDZIE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,false,false,1022,24,04B,1155252,1891827,07/24/2012,2012,41.85897866,-87.70560188,"(41.858978661451395, -87.70560188195951)"
8715688,HV391077,2012/07/19,005XX E 67TH ST,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,0321,20,06,1180803,1860661,07/22/2012,2012,41.77290578,-87.61277267,"(41.77290578121927, -87.61277266603099)"
8714870,HV391431,2012/07/19,062XX S PARKSIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0812,13,05,1139771,1862636,07/22/2012,2012,41.77917046,-87.7631393,"(41.77917046034858, -87.76313929884441)"
8715152,HV391549,2012/07/19,014XX W AUGUSTA BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1323,27,14,1166791,1906823,07/22/2012,2012,41.89988954,-87.66281601,"(41.89988954165032, -87.66281601075256)"
8714689,HV391134,2012/07/19,075XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,false,false,0411,5,06,1186226,1855275,07/22/2012,2012,41.7579997,-87.59306352,"(41.75799970462641, -87.59306351788489)"
8714521,HV391046,2012/07/19,014XX W 17TH ST,2220,LIQUOR LAW VIOLATION,ILLEGAL POSSESSION BY MINOR,ALLEY,true,false,1222,25,22,1167023,1891797,07/22/2012,2012,41.85865205,-87.66239533,"(41.858652053163354, -87.66239533075824)"
8714538,HV391060,2012/07/19,016XX W 44TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0924,12,18,1166107,1875574,07/22/2012,2012,41.81415411,-87.66622012,"(41.814154107780396, -87.66622012451347)"
8714542,HV391057,2012/07/19,039XX W VAN BUREN ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,true,1132,24,04A,1150006,1897769,07/22/2012,2012,41.87538784,-87.72470373,"(41.875387839242066, -87.72470372602987)"
8714597,HV391105,2012/07/19,080XX S VINCENNES AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER RAILROAD PROP / TRAIN DEPOT,false,false,0621,17,05,1174858,1851470,07/22/2012,2012,41.7478192,-87.63483894,"(41.7478192018282, -87.63483894140664)"
8714543,HV391059,2012/07/19,038XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,GAS STATION,true,false,1011,24,06,1151218,1894402,07/22/2012,2012,41.86612474,-87.72034198,"(41.86612474118559, -87.72034198208817)"
8714530,HV391055,2012/07/19,002XX E CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,false,true,1833,42,26,1177999,1905736,07/25/2012,2012,41.89665901,-87.62168241,"(41.89665900726336, -87.62168240636265)"
